"mz","intensity","rt"
505.2826,12922,922
505.3176,31083,654
505.322,100964,1015
505.3378,422758,1076
505.338,20392,808
505.3537,1114286,655
505.3563,1595648,1109
505.3689,2079101,588
505.3746,38229,900
505.3956,50771,770
505.3902,12222,871
505.5372,723310,583
505.5654,15731,770
505.704,652103,605
505.7739,163658,739
506.0601,10884,809
506.119,18052,585
506.1543,28862,550
506.1546,34034,440
506.1691,11463,594
506.1911,14972355,580
506.2167,1807773,767
506.321,16294,665
506.3415,49731,1034
506.3572,250254,643
506.3701,95321,1019
506.361,249736,1112
506.3732,803938,592
506.4002,11077,770
506.4323,12004,877
506.5393,416376,605
506.7157,73929,602
506.8748,14190,1051
507.1672,15280,534
507.1931,3572560,587
507.2026,925743,564
507.22,176610,770
507.2421,11856,504
507.2623,154465,623
507.2968,23901,574
507.2929,16253,950
507.3168,152923,633
507.3366,52631,927
507.3539,555118,771
507.3735,152407,610
507.3717,64761,1077
507.389,62556,1113
507.5152,13509,1109
508.0557,12258,809
508.196,501689,590
508.2072,214597,568
508.3569,121989,731
508.3919,13919,1112
508.9926,17784,1084
509.122,12376,744
509.1895,11191,933
509.2356,55552,851
509.2967,27034,692
509.2975,23129,503
509.3333,223362,536
509.3329,39466,1072
509.358,60048,819
509.385,11055,1103
509.4219,201514,1103
509.4191,59248,932
509.4583,141684,1147
510.0947,101911,752
510.3817,150230,1022
510.4242,58925,1103
510.4609,20379,1148
510.9888,193144,1074
511.0538,144130,445
511.1748,52551,390
511.198,2928751,627
511.217,58591,440
511.2351,10202,807
511.2506,177215,792
511.2743,54306,903
511.2737,48135,746
511.3128,630239,418
511.3103,182028,1166
511.3435,1098911,863
511.366,274084,1032
511.3864,35399,1022
511.4014,361772,1096
511.4351,13071,1145
511.4344,133113,988
511.449,11355,931
511.963,129002,859
512.057,27208,454
512.2015,591140,627
512.2532,36511,792
512.3166,78449,416
512.3475,269084,869
512.3688,41022,1032
512.3971,111808,994
512.4401,32176,962
512.9608,309492,678
512.986,197816,1074
513.1414,41651,559
513.2051,236418,629
513.2918,832086,816
513.3115,72646497,846
513.3293,86245,254
513.3448,544458,1015
513.3443,339450,822
513.3544,47679,1044
513.3805,2120665,1117
513.3812,280170,886
513.3945,31090,1144
513.4015,14477,1022
513.4167,164029,1125
513.4936,1998157,867
513.6638,557112,867
513.8275,17113,869
514.1204,25189,498
514.2181,45227,586
514.2944,116861,815
514.3028,44252,555
514.3142,20183449,867
514.3252,1922132,299
514.3482,39914,1016
514.3838,752217,1107
514.4202,38069,1127
514.4973,142515,819
514.6674,10477,869
514.9218,14967,1029
514.983,52380,1074
515.1545,161005,723
515.1942,10585,666
515.1936,157225,570
515.2512,46937,523
515.2883,1247626,677
515.3022,119994,416
515.3127,5651059,857
515.303,13453,556
515.3056,31613,643
515.3199,482210,1059
515.3232,334453,684
515.3281,445376,286
515.3392,783548,927
515.3528,1039179,1138
515.3387,33892,625
515.3543,11656,1062
515.3595,239114,907
515.3738,151112,650
515.376,518142,1062
515.3945,534952,1111
515.4144,133990,1145
516.0705,90054,565
516.1588,25566,720
516.1982,35165,571
516.2915,325957,660
516.3139,653130,867
516.3242,125085,1059
516.3309,24893,284
516.3263,37956,673
516.3483,400625,886
516.3493,68394,1086
516.3629,35619,918
516.3773,26801,648
516.3779,179833,1053
516.3997,64958,1111
516.9191,163341,1029
517.0207,12137,704
517.1225,284166,544
517.186,12158,642
517.2083,85816,552
517.2358,14108,773
517.2308,200290,428
517.2518,25912,593
517.2661,92704,483
517.2773,62274,976
517.2836,63173,820
517.3035,10531,547
517.2921,66609,703
517.3173,507749,552
517.3411,165460,793
517.3341,54264,1107
517.3539,393677,805
517.3574,39426,1113
517.3742,634148,982
517.3726,11904,669
517.3908,638737,668
517.4257,28551,1175
517.4303,179957,1147
517.5008,33418,510
517.9745,158565,847
518.1246,47030,561
518.2127,19542,552
518.2682,11242,480
518.321,583361,558
518.356,18064,803
518.3705,1991115,972
518.3941,84719,664
518.3939,61477,775
518.3785,51599,982
518.9153,160157,1042
518.9154,3227620,747
518.9683,76366,723
519.0996,27541,748
519.1661,2223438,541
519.1683,83693,516
519.2027,1528237,667
519.2298,53854,403
519.2643,116730,731
519.2959,18789,579
519.2989,11131,587
519.333,257702,596
519.3402,11026,1022
519.3498,54857,564
519.3559,98901,878
519.3693,310115,690
519.373,1125891,1125
519.3708,1201645,977
519.3693,275417,830
519.4058,41508,1085
519.3903,379405,853
519.9184,457912,747
520.1709,841562,573
520.2064,388781,666
520.2358,640362,1068
520.3364,119311,548
520.3718,33798,828
520.373,32671,694
520.3835,350787,1125
520.3739,184960,966
520.406,79924,900
520.9127,4722563,747
520.9127,88754,1029
521.0982,47217,748
521.131,10852,435
521.1822,1196722,533
521.2039,200562,387
521.209,41047,667
521.21,26102,782
521.2177,164804,562
521.2393,187008,1068
521.2566,174325,665
521.2766,131146,695
521.2987,57432,329
521.3124,155429,592
521.3154,10539,884
521.327,13371,1052
521.3334,170286,686
521.349,10049,978
521.3711,12351,818
521.3858,16191,656
521.3808,21037,1124
521.395,84889,1124
521.4084,11627,900
521.916,671638,747
522.186,363457,530
522.2076,15458,389
522.2359,59759,1070
522.2584,38428,665
522.2799,22320,756
522.2796,20559,662
522.316,10414,526
522.3165,30855,595
522.3371,33234,673
522.9094,2148464,747
523.0897,140144,50
523.1893,165667,528
523.1981,292736,535
523.2958,26170,866
523.313,51176,540
523.3495,32035,746
523.3639,67603,979
523.3709,10448,1022
523.4005,24996,930
523.4408,31867,1133
523.4659,61616,1146
523.4721,366826,1093
523.9125,282538,747
523.9587,10435,869
524.0694,129918,689
524.202,96306,532
524.3956,28520,1020
524.4768,109481,1094
524.8722,40981,744
524.9065,346303,747
525.0049,126152,1090
525.0736,24542,692
525.0859,12536,545
525.1423,20092,471
525.1834,21723,831
525.2198,347572,748
525.23,252556,776
525.2716,84247,844
525.2929,330011,405
525.3286,4433450,454
525.3285,111847,562
525.349,166969,1023
525.345,38662,853
525.3806,2464276,1078
525.3909,25191,884
525.4143,36561,856
525.4164,127208,1125
525.4511,236389,1023
525.9095,22682,748
525.9566,160397,864
525.9792,145635,703
525.9779,29785,947
526.0684,38003,692
526.2162,74914,685
526.3027,10864,457
526.3067,101110,887
526.332,876489,458
526.3512,67854,239
526.3505,17816,1021
526.3487,10576,857
526.3839,569397,1077
526.4569,65605,1023
526.868,87376,744
526.9623,1061760,658
527.0023,94410,1091
527.1572,759498,509
527.2206,12065,675
527.2504,116960,738
527.2948,63426,833
527.3077,31782,354
527.314,184345,1145
527.3272,2037669,896
527.335,108368,465
527.3435,97939,608
527.3624,173572,1093
527.3597,207451,867
527.396,4063829,1147
527.4125,10835,1142
527.433,10286,1134
527.9545,10203,868
527.9649,36204,665
528.1598,152986,511
528.3173,44809,1145
528.3314,311359,899
528.3635,20137,1110
528.3992,1198039,1154
528.8649,46374,744
528.9613,15829,652
528.9991,10090,1091
529.1638,23779,511
529.2084,268192,669
529.267,140204,535
529.285,45592,708
529.3035,19017209,709
529.3178,3129931,810
529.3184,48988,702
529.3373,764741,809
529.3539,211345,839
529.374,382682,921
529.4029,111430,1154
529.4261,80385,1147
529.4874,65634,657
529.4916,2319360,792
529.6635,703784,792
529.8308,50019,764
530.2114,51401,669
530.2968,15224,529
530.3062,753228,685
530.3091,21753474,792
530.3202,47606,256
530.3418,138518,755
530.3776,64814,920
530.3859,11755,1049
530.4945,255522,753
530.6683,17888,793
530.9339,83904,1062
530.9696,16119,687
531.15,22681,599
531.2456,338243,435
531.2561,11769,702
531.2509,11268,824
531.2522,10468,510
531.2813,710386,496
531.3042,3250976,675
531.3175,546288,574
531.308,1403830,792
531.3572,26566,1054
531.3693,495702,917
531.3694,599639,818
531.3695,208082,1059
531.3906,2151908,1012
531.4291,25562,1032
531.4455,92142,1167
532.285,69802,490
532.3073,538128,665
532.3091,813071,792
532.3212,83969,566
532.3485,11976,729
532.3731,86018,917
532.3734,97110,817
532.3744,16121,1062
532.3943,451146,1008
532.9313,102082,1062
533.225,235598,446
533.2586,395879,992
533.2714,141251,762
533.2965,13674,531
533.3035,32968,673
533.3122,275102,507
533.3486,390383,667
533.3703,1055775,903
533.3848,198886,1062
533.3851,200192,681
533.3896,382682,1138
533.4579,12232,1073
534.0532,23712,518
534.1267,18631,556
534.2279,12493,456
534.2616,37784,995
534.2742,15732,759
534.3149,56523,485
534.3519,13032,644
534.3649,131252,761
534.3733,202087,916
534.3887,35052,681
534.3919,27618,1110
534.9275,25076,1064
535.198,229133,602
535.2565,18197,700
535.256,14485,605
535.2897,13158,489
535.3283,2669434,445
535.3324,268807,1053
535.3287,10271,701
535.3419,223129,1065
535.3648,412351,831
535.3857,321697,594
535.3844,241681,860
535.4363,22726,1098
536.2019,122676,613
536.3318,599194,456
536.3361,30613,1055
536.3523,72644,709
536.3725,42383,834
537.0829,38969,616
537.1413,12114,540
537.1775,138481,494
537.2729,184936,714
537.3057,21669,479
537.3081,201531,741
537.313,74679,908
537.3281,127053,600
537.3296,11862,791
537.3451,56222,284
537.3321,85571,469
537.3661,42974,772
537.4542,50858,1145
538.2736,12717,675
538.4128,36623,1082
538.4929,59514,1103
538.7496,277578,814
539.1951,14353,498
539.2121,32724,609
539.2221,30327,855
539.2662,12917,596
539.2772,10201,635
539.308,1909573,432
539.3218,38481,730
539.3446,308628,497
539.3598,474081,860
539.3975,26619,1106
539.4078,10353,956
539.431,148626,1146
539.4363,36753,1035
539.4657,94193,1050
539.754,26432,814
540.3116,276550,433
540.3477,24406,500
540.3627,131744,886
540.3918,196505,1073
540.4364,56931,1174
540.446,11146,1032
540.4593,16291,1146
540.7485,1674370,813
540.938,28928,814
541.1893,417491,765
541.2129,28472,674
541.2444,204134,667
541.3033,31157,687
541.3022,14730,1077
541.3236,128686,399
541.3417,6104656,922
541.375,989829,869
541.3766,1477464,1127
541.4126,212044,1150
541.4255,43676,1145
541.4588,1475415,1052
541.5297,10765,959
541.6485,20157,1013
541.7522,136389,814
541.9739,37702,822
542.1937,63459,770
542.248,26940,665
542.3454,1854461,925
542.3795,273956,1130
542.3788,204548,864
542.3783,109030,946
542.4172,36195,1151
542.4625,356802,1051
542.7459,2203109,810
542.9364,47034,814
543.1099,12450,814
543.1359,157642,815
543.1894,72948,770
543.2282,22496,710
543.2468,12939,448
543.282,511045,549
543.3154,50091,1045
543.3185,1988260,728
543.3196,4500928,835
543.3461,398059,953
543.3528,80182,765
543.3555,22914,1106
543.3611,11286,947
543.3721,259808,1067
543.3906,110992,1007
543.3985,17397,870
543.4633,83018,753
543.4655,38165,1033
543.5067,36158,703
543.5084,71664,841
543.7502,235786,814
544.0072,24942,801
544.0861,655008,538
544.1391,62542,811
544.1911,10381,770
544.2764,10847,446
544.2851,69121,548
544.3232,1082021,838
544.3219,880481,740
544.3746,38580,1069
544.3867,132387,1059
544.7444,1594136,813
544.9326,27602,814
544.9504,105005,1072
544.9679,12857,654
545.0891,117274,571
545.1832,36779,698
545.2041,32162,452
545.2616,953282,484
545.2971,4201460,529
545.3025,69638,704
545.3239,262169,834
545.3334,2921630,609
545.3481,60950,613
545.3483,37298,779
545.3702,60796,895
545.3776,302476,1078
545.3697,103732,741
545.3944,302293,1078
545.4078,22806,982
545.4615,96133,1174
545.7481,133776,814
546.0861,40912,572
546.2644,156053,478
546.3007,882295,524
546.3371,574909,602
546.3903,120981,1118
546.7428,248257,814
546.9467,131749,1072
547.1835,19050,408
547.2183,23536,598
547.2976,617904,309
547.3037,103585,519
547.3278,35681,885
547.3372,57070,589
547.3642,289725,819
547.3656,358273,935
547.3839,138553,934
547.4021,1016173,1099
547.4004,453760,867
547.4205,71880,1036
547.4321,19796,1038
547.7468,21894,814
548.301,52883,329
548.3689,73395,936
548.3675,46210,833
548.4057,255936,1101
548.4042,44711,869
548.9278,39401,720
548.9437,36232,1074
549.1985,12383,414
549.2504,181461,668
549.3067,10305,441
549.3078,13373,804
549.3441,148893,591
549.3456,68621,771
549.3471,11071,951
549.3659,14170,741
549.3797,79185,767
549.3796,15980,659
549.4002,10574,906
549.4068,11283,1146
549.4102,12283,1102
549.5262,101855,1141
550.2529,42451,659
550.3468,19612,566
550.5302,32697,1138
551.0818,246913,607
551.1923,938399,576
551.2194,7094322,766
551.25,16415,579
551.287,93196,671
551.3242,1936730,805
551.3233,110483,360
551.3274,42085,1020
551.328,27280,910
551.3444,194322,642
551.3384,34439,465
551.3799,288748,779
551.3814,12153,1049
551.4089,71757,770
551.4336,24173,1021
551.4658,33908,1035
551.5867,12392,770
552.1965,142514,595
552.2221,2098204,768
552.2891,22512,671
552.3264,412762,756
552.3297,76464,922
552.3439,10306,465
552.3482,37295,643
552.3798,89959,730
552.4269,14715,1098
552.4402,21175,759
552.4643,22863,1134
552.5005,192658,1045
552.8773,21343,1065
553.1627,58454,629
553.2255,273212,769
553.2612,32598,860
553.2861,1108164,669
553.2881,26511,666
553.3246,15481,513
553.3596,129541,511
553.3757,12834,917
553.3792,22553,723
553.4335,21532,1138
553.4478,31725,1145
553.4808,321547,1059
553.4964,10070,898
553.4959,46280,1030
554.2899,43258,677
554.2985,96838,578
554.3332,26012,637
554.4855,84824,1077
555.0962,44261,555
555.1914,32664,592
555.2247,21995,702
555.282,18992,890
555.3135,39001,579
555.3048,47088,691
555.3131,152973,289
555.3174,99189,1095
555.3192,608397,730
555.339,442349,428
555.3363,34226,1120
555.3577,46209,1021
555.3769,26620,662
555.3911,127473,1045
555.4288,128533,1174
556.0895,295458,723
556.3222,180004,690
556.3212,16114,800
556.3209,11151,1089
556.3435,52934,432
556.4317,25231,1174
556.592,51818,723
557.0903,11147,735
557.2615,73430,837
557.2619,39426,494
557.2978,1953707,582
557.2975,152316,990
557.334,612085,1056
557.3356,34130609,873
557.3338,9795819,747
557.3702,96415,954
557.3663,75784,825
557.3973,11919,1068
557.4072,188702,885
557.4061,163990,992
557.4425,10910,775
557.4548,60262,928
557.5275,1305268,869
557.6316,33780,805
557.7046,102248,876
557.7034,109071,807
558.3006,406788,580
558.3007,31855,990
558.3368,3046939,773
558.337,542982,649
558.337,173135,866
558.3375,114669,1063
558.3392,13186888,856
558.4568,27771,936
558.5313,62143,807
558.9653,42048,1095
559.1996,39476,969
559.2767,2389557,482
559.3123,13447084,572
559.3141,53493,1044
559.3164,1074160,712
559.3357,840931,724
559.3391,2430994,876
559.3648,60590,858
559.3659,84810,1021
559.385,665702,770
559.3993,30835,752
559.422,491879,1102
559.5036,285512,549
559.6816,83886,555
560.1577,183521,934
560.2621,14685,616
560.2772,15564,479
560.2803,486877,484
560.3162,4972545,557
560.3204,201143,738
560.3406,434980,824
560.389,96435,778
560.4252,63909,1103
560.5073,38471,555
560.9628,31230,1095
561.1558,210285,827
561.1614,47557,933
561.2567,42635,501
561.2832,37024,494
561.3114,105512,802
561.3186,735577,551
561.3293,80201,813
561.3292,71868,612
561.3799,3260281,965
561.3826,1132803,1055
561.3798,108147,650
561.4001,565593,976
561.4209,201901,1156
562.3208,38293,547
562.3835,915577,969
562.3847,23055,648
562.3853,281165,1055
562.4042,10237,1026
562.4235,31441,1157
562.9571,168815,723
563.0573,806523,668
563.0588,40320,646
563.081,216188,645
563.1334,86838,511
563.1565,23555,706
563.1588,16873,659
563.2131,25452,384
563.2554,33830,415
563.2634,38057,647
563.2909,37412,722
563.3229,118323,554
563.3402,10543,886
563.3596,103437,671
563.3599,11517,837
563.3717,220747,1154
563.3796,13504,882
563.3869,81551,972
563.3945,39580,1062
563.3945,23776,775
563.3956,225243,646
563.4154,21524,956
563.4176,21590,854
563.9805,56870,847
564.0635,194018,668
564.0841,10420,654
564.1373,18391,511
564.3253,21694,544
564.4002,42818,665
564.414,3452002,319
564.4126,172482,826
564.6069,61198,314
565.0605,81931,668
565.0966,2069603,624
565.1316,24295,511
565.1726,270148,568
565.2083,230497,664
565.2307,15186,980
565.236,15253,805
565.3027,17163,720
565.3247,12008,335
565.3187,13966,596
565.3382,134509,510
565.3431,79357,1042
565.3602,163491,681
565.3707,11920,1154
565.3962,11035,825
565.4168,1059524,317
565.4148,28321,823
565.4126,24523,1118
565.52,140094,1150
566.0356,16338,606
566.0604,13606,668
566.0996,216516,622
566.1747,64341,564
566.212,24831,667
566.3467,13448,1045
566.3413,69136,491
566.4188,125431,317
566.4797,10052,1148
566.5225,41063,1148
567.0555,12405,499
567.0577,12054,438
567.093,24637,674
567.3188,47848,680
567.3548,360695,401
567.3391,38912,557
567.4614,38469,1145
567.4605,31879,970
567.4951,30273,1104
567.4989,170958,1111
568.2095,182577,769
568.3136,468908,611
568.3583,55404,390
568.5025,53949,1111
568.9641,29771,763
569.0954,597728,582
569.1121,55693,628
569.151,417289,569
569.2102,95478,805
569.2565,44431,786
569.3238,197420,609
569.3185,152238,399
569.334,5027196,743
569.3345,1112237,1103
569.3332,527713,605
569.3544,4014775,463
569.3547,107109,569
569.3716,440783,1079
569.3708,54813,915
569.3835,32680,1091
569.4039,14268,651
569.4068,10565,1191
569.4088,50502,1021
569.5277,38747,750
569.5457,29384,482
569.9684,47870,689
570.0982,116056,582
570.3376,1361810,750
570.3374,274032,1110
570.3362,97271,598
570.3584,888385,466
570.3749,83422,1081
570.3913,11373,1047
570.4089,11420,1052
570.4731,13283,1080
571.0965,19690,583
571.128,15161,588
571.2411,42695,383
571.2609,86610,295
571.2772,499111,510
571.3129,8908155,609
571.3135,991777,999
571.3137,126644,1095
571.335,23704,367
571.3199,10252,694
571.3407,173611,712
571.3467,107354,831
571.3377,22739,1114
571.3501,3485510,915
571.3497,558613,811
571.3607,117052,478
571.3875,133438,1048
571.3862,41675,924
571.4008,26708,940
571.4219,58180,1119
571.5054,18360,1011
571.5064,173617,597
571.5436,46438,954
571.6863,15058,628
572.2428,10522,399
572.2812,74460,515
572.3085,145073,501
572.3168,2197418,601
572.3168,257251,1006
572.3445,243592,567
572.3529,712403,909
572.4292,13730,1122
573.1617,592767,509
573.2144,66587,750
573.2922,17992359,528
573.2932,113937,991
573.3244,3098567,606
573.3177,23197,1005
573.332,58372177,797
573.3291,32396766,606
573.3294,791162,1059
573.3567,93410,932
573.3644,178146,640
573.4855,359829,517
573.5024,75921,1141
573.5221,1375614,580
573.5261,1316417,798
573.6324,20586,745
573.6657,69346,528
573.7,324082,574
573.7052,203574,768
573.7766,11177,745
573.877,132003,572
573.8782,14495,768
574.165,130819,511
574.2958,5242372,517
574.3318,10031634,601
574.3356,17044913,797
574.3324,131625,1063
574.4838,58285,846
574.4891,39147,524
574.5262,249912,572
574.5291,100431,768
574.7092,38652,577
575.116,36422,935
575.1206,341425,796
575.1764,35205,507
575.2988,534979,508
575.3064,575071,291
575.3117,115110,566
575.3342,4587012,796
575.3337,3120004,586
575.394,101192,682
575.3989,131233,1016
575.4164,1890786,1006
575.435,129864,1144
575.4691,35841,1158
575.488,19544,846
575.995,98467,864
576.0371,81973,748
576.1243,51099,798
576.2157,14540,687
576.2873,10938,382
576.301,52998,524
576.3092,120961,287
576.3357,596300,798
576.3362,201667,574
576.3996,10111,681
576.4195,412647,995
576.4388,57630,1165
576.5003,13636,593
577.1359,3340829,482
577.1571,241469,387
577.1537,11217,495
577.251,1017418,417
577.2793,245244,700
577.3239,10292,538
577.3535,112323,910
577.375,472466,855
577.3749,44354,709
577.3798,10592,1076
577.3946,638392,913
577.4095,36154,775
578.1394,727532,480
578.1601,48016,385
578.2541,150437,402
578.283,31675,673
578.3561,15568,914
578.3788,109065,867
578.3982,95188,910
579.0766,10098,587
579.1445,26574,1005
579.1425,54039,476
579.1729,446591,332
579.2465,25610,562
579.2782,40831,673
579.2966,15021,405
579.2927,11093,504
579.326,33827,891
579.3548,94894,908
579.3546,11987,809
579.3596,90061,996
579.3762,184839,713
579.3909,25394,915
579.3905,113186,682
579.3906,24417,768
579.4109,107443,865
579.4983,26650,1174
579.5371,68242,1021
580.1768,79810,348
580.3795,60178,697
580.4085,93694,430
580.4075,29518,793
580.5399,21660,1021
580.9644,13902,725
581.1785,13410,348
581.2388,12409,784
581.2966,35737,569
581.3003,71210,969
581.3107,11080,406
581.3179,324878,712
581.334,81073,424
581.3544,115443,609
581.3929,37716,776
581.4912,24467,1174
582.262,52921,475
582.3161,13842,682
582.3289,1850372,639
582.9889,80932,690
583.1829,10361,655
583.1985,12586,723
583.263,49004,455
583.3127,21629,1053
583.3138,67032,628
583.3262,223869,408
583.3288,1278145,881
583.3315,422525,623
583.334,1722828,441
583.3479,80353,738
583.3708,244727,507
583.368,895191,1143
583.3975,67601,1112
583.4091,27812,693
583.5629,14291,1143
583.9837,1705032,696
584.3327,238541,908
584.3376,313947,442
584.3407,106209,618
584.3736,23682,514
584.372,267598,1144
584.4091,13560,1092
584.42,1569167,317
584.4896,24347,1140
584.9867,247158,703
585.2924,2070352,547
585.2871,297443,742
585.3286,26680988,630
585.3288,1739163,1104
585.3295,3522875,982
585.3323,184597,805
585.344,7525979,904
585.35,28572,409
585.3471,10166,702
585.3655,4922898,902
585.3856,111414,723
585.3702,55568,1143
585.4019,209057,1061
585.4121,122531,989
585.4236,411446,318
585.4324,19108,1101
585.5243,662369,625
585.5235,176604,1036
585.5381,15610,828
585.5401,13286,910
585.5607,168857,979
585.697,81276,1034
585.7042,183075,623
585.6985,48351,1020
585.8835,15584,1027
585.8831,17812,653
585.9815,69967,703
586.2896,86067,743
586.2965,437921,541
586.3318,338574,1104
586.3236,870251,527
586.3321,10856218,650
586.3328,2435600,1019
586.3477,2148548,894
586.3688,1296624,927
586.4064,13591,1068
586.4147,15483,989
586.4258,37875,314
586.4707,14995,976
586.5059,12348,1056
586.5277,148827,625
586.528,31864,1027
586.7067,10130,1034
587.2973,11568,741
587.3087,30257198,570
587.3083,911729,996
587.3349,1848548,639
587.3226,149079,523
587.3347,535676,1031
587.3483,2317877,840
587.3427,2003571,618
587.3658,2067499,757
587.3713,433615,961
587.381,30331,1132
587.3955,15618,849
587.4113,181796,1060
587.5031,1382579,541
587.6846,361897,543
587.8629,102675,547
588.3049,58525,639
588.3117,152212,999
588.3115,16911120,559
588.3341,33747,1027
588.3464,371747,617
588.3514,534130,837
588.3694,305035,757
588.4113,10454,882
588.4483,26278,945
588.4765,54553,1038
588.4786,13227,997
588.508,222343,543
588.6873,10577,551
589.1158,11140,872
589.2886,14237,549
589.3131,24732,1005
589.3191,3065988,550
589.3237,36032,1073
589.3456,103402,724
589.3373,146739,596
589.3629,113246,759
589.4128,1640693,1037
589.4298,144438,1055
589.4508,148865,1158
589.4808,10831,1033
590.1522,17771,511
590.3164,279504,537
590.3272,183293,594
590.3273,39740,519
590.4163,452022,1038
590.4525,51886,1143
590.4927,38738,1191
591.21,98194,485
591.2242,115904,688
591.2953,1297081,733
591.3011,61866,255
591.3237,692797,322
591.3952,117786,1128
591.3931,77584,885
591.412,96505,943
591.4205,60531,1038
591.4475,62725,1041
591.4578,11213,1174
592.2135,22928,500
592.2984,226398,733
592.326,62764,340
592.9088,24847,826
593.091,150272,652
593.1306,1248095,520
593.1511,15703,281
593.1879,138878,465
593.2615,51861,450
593.2616,45609,595
593.2941,316070,732
593.3331,13717,673
593.3542,13987,811
593.3696,10588,740
593.3914,495485,742
593.4782,61560,1175
594.0039,36340,839
594.1342,114830,526
594.1904,30374,466
594.2646,12196,595
594.2963,42322,698
594.395,118834,741
594.402,19893,852
594.4854,36084,1019
594.9648,15355,688
595.1076,72849,637
595.2747,1016265,669
595.2734,89329,513
595.3114,147461,578
595.3625,22915,827
595.3697,34595,628
595.3789,12092,935
595.4057,147690,783
595.4944,10870,1049
595.526,83855,1146
595.5286,110360,1127
596.0009,35215,845
596.3347,432833,850
596.3735,50871,650
596.4029,51446,723
596.5334,40272,1136
597.1768,579419,681
597.2404,20364,953
597.2872,22642,868
597.2939,72567,582
597.338,98152,842
597.3499,16714,511
597.3652,271533,765
597.3656,17900,1105
597.3858,117715,541
597.3857,18314,1160
597.3968,33391,893
597.4026,169233,1119
597.4328,13996,1110
597.4737,12274,1144
598.181,138952,681
598.3234,46516,560
598.3684,18004,762
598.4047,13282,1118
598.4007,12079,893
598.4197,35129,376
598.5062,328546,1041
598.9241,2967865,745
599.1269,560782,774
599.2904,109453,1077
599.3031,51232,763
599.3083,11553616,578
599.3346,25941,1042
599.3443,681081,659
599.3442,148385,1053
599.3652,385869,437
599.3674,116754,1002
599.381,1300936,960
599.3977,39968,1032
599.4175,232694,1114
599.5051,137664,568
599.5082,104674,1043
599.6288,67443,780
599.9272,453815,754
600.1274,12155,778
600.1934,141369,716
600.312,3045497,578
600.3394,4437773,572
600.3487,134136,653
600.3688,69613,442
600.3705,29598,1002
600.3842,580852,974
600.3904,1429465,317
600.4201,36785,1119
600.4476,10240,1040
600.5361,10155,565
600.9212,124742,759
601.1936,17152,552
601.287,81406,472
601.324,24420754,614
601.3237,5621412,1016
601.3391,21318762,570
601.3366,26641,1054
601.3403,11391,768
601.3587,9085596,646
601.3626,37973207,878
601.3699,69890,605
601.3895,256350,1009
601.3931,378164,318
601.3996,64042,1101
601.4011,20264,969
601.4329,332138,914
601.4506,27926,1148
601.5223,3440870,573
601.5241,153372,1030
601.5326,40578,1137
601.5621,610517,878
601.5575,117859,622
601.628,16950,587
601.6954,48250,1034
601.7032,1199121,566
601.7448,51001,827
601.886,10590,1027
601.8861,346960,566
601.9942,1165815,840
602.1918,65964,864
602.3265,29432059,594
602.3273,2390415,1018
602.3424,103147,556
602.3626,2481357,645
602.3665,10086241,875
602.3724,18125,605
602.389,424465,317
602.4277,72072,934
602.4807,14879,579
602.5244,23947,1027
602.5264,810617,565
602.5644,13898,882
602.6316,16075,560
602.7046,135697,566
602.7829,13723,561
602.8858,52112,569
602.958,29451,672
602.9967,190646,864
603.3036,16097,528
603.3294,8717952,586
603.3303,507899,1030
603.3432,1351456,726
603.3403,58381,619
603.3657,2635039,875
603.364,306106,639
603.3903,102654,774
603.3917,90592,311
603.3907,47044,666
603.4055,234831,984
603.4276,6050865,1063
603.4473,388413,1097
603.4663,577912,1147
603.5252,74232,566
603.6258,16518,1067
603.9929,108362,864
604.3322,951209,566
604.3307,31674,1027
604.3459,265860,711
604.3666,264468,879
604.4099,11403,1016
604.4306,1932135,1062
604.4504,12315,1098
604.444,14643,951
604.4696,157414,1146
604.5311,156952,892
605.2826,24700,419
605.3404,82944,762
605.4063,954843,879
605.4115,31842,1056
605.4111,10907,1143
605.4271,293932,977
605.536,49840,911
606.41,200127,878
606.4312,13494,999
607.2346,76630,656
607.3105,87110,623
607.3162,38756,775
607.3289,23739,613
607.3634,19526,464
607.3901,38951,1029
607.4084,18378,882
607.4284,48978,1146
607.4431,236458,657
607.4616,26808,693
608.564,89537,1033
609.1554,490936,980
609.1835,1881757,361
609.2141,11968,662
609.2892,296003,544
609.3487,392775,761
609.3857,175196,685
609.3808,11009,817
609.3832,17151,376
609.4012,11675,888
609.5061,90864,1056
609.5091,16640,1144
609.5296,35724,1147
609.557,57545,1046
610.1587,49069,980
610.1868,353043,361
610.3598,52403,667
610.389,35805,686
610.4195,7950053,320
610.4195,248752,824
610.5091,12243,1056
610.619,177820,317
610.8016,49318,314
611.1541,78342,981
611.1888,40450,376
611.2202,28485,793
611.3252,16084,688
611.3452,11949,672
611.3442,46757,1055
611.3654,36585,539
611.4014,70281,530
611.3988,99803,1162
611.4219,3320603,318
611.4211,61092,816
611.4392,11244,1021
611.5383,12387,850
611.6226,41753,314
612.0402,29589,621
612.3403,19173,659
612.344,12467,1057
612.4041,29786,1163
612.4124,10750,930
612.4246,505162,318
612.9537,124666,763
613.2173,25356,793
613.2356,72394,831
613.2819,54056,793
613.3243,241901,591
613.3451,126145,425
613.3599,1980989,707
613.3601,303682,1041
613.3807,4020585,469
613.3961,3253370,980
613.3806,101580,572
613.3982,768910,993
