"mz","intensity","rt"
314.0751,31991,423
314.0774,2580,59
314.0776,3428,215
314.0784,4289,35
314.0827,10298,84
314.1054,3109,153
314.1159,23736,59
314.1371,4743,298
314.1418,3141,390
314.1468,4462,162
314.1496,38381,529
314.1555,47236,414
314.1616,10038,133
314.1692,3923,576
314.1967,9832,176
314.1967,2156,304
314.1969,2174,297
314.1975,25658,290
314.1985,3020,301
314.2337,7363,540
314.2339,232121,569
314.2341,79499,530
314.2362,20557,392
314.2383,3923,430
314.2405,162785,401
314.2407,14798,406
314.2409,155501,442
314.2409,259893,432
314.2409,5898,421
314.241,28410,514
314.2411,58448,434
314.2415,261840,470
314.2415,65426,374
314.2415,692374,443
314.2416,38794,439
314.2417,414447,458
314.2417,409728,487
314.2493,3269,597
314.2633,9148,638
314.2768,12470,698
314.277,14561,634
314.2772,9719,613
314.2774,8246,661
314.3051,6513,768
314.3054,20504,793
314.3864,5449,375
314.3866,5607,457
314.3866,5306,433
314.3867,23577,443
314.9785,3113,280
314.9791,21748,287
314.9798,4281,268
315.0048,3190,19
315.0193,9436,420
315.0474,16507,325
315.0496,7927,207
315.0519,4345,278
315.0614,4291,49
315.0621,17878,74
315.067,17716,173
315.0762,401782,59
315.0815,41547,458
315.083,16236,424
315.0855,3275,128
315.0871,3937,214
315.0872,456984,474
315.0879,14207,144
315.092,13905,177
315.0994,7919,101
315.1199,24291,56
315.1218,7599,567
315.1339,7396,326
315.135,17954,390
315.136,9515,439
315.1362,11129,369
315.1362,24144,383
315.1364,37406,473
315.1367,19151,457
315.1372,8328,151
315.1584,3476,419
315.1585,4722,217
315.1592,8093,511
315.1644,13891,568
315.1789,3807,48
315.1797,7838,250
315.1807,6780,284
315.1816,3603,181
315.1835,3083,320
315.1884,27026,165
315.1955,7062,514
315.1957,15054,552
315.1957,15838,430
315.1961,415069,564
315.1962,290879,656
315.1962,320197,446
315.1963,573635,519
315.1964,26187,465
315.1965,257680,542
315.1965,93633,442
315.1966,12934,546
315.1967,107335,450
315.1967,80886,487
315.1968,49332,449
315.1969,16065,560
315.1969,327155,498
315.197,993452,512
315.1971,22294,435
315.1974,8715,556
315.1974,3626,244
315.1976,69400,458
315.1976,141487,397
315.198,20430,390
315.1981,25851,359
315.1983,3854,409
315.1984,3265,636
315.1991,3424,387
315.1992,19236,417
315.1994,105148,380
315.2,47372,607
315.2026,5869,396
315.2036,3981,338
315.2049,2482,323
315.2101,15782,362
315.2136,7834,390
315.2139,39120,410
315.2139,26890,422
315.2153,37859,375
315.2156,44396,349
315.216,5855,238
315.216,36043,286
315.2161,3929,261
315.2161,19276,403
315.2162,4187,278
315.2163,10204,358
315.2164,4070,222
315.2165,12290,64
315.2165,9183,225
315.2167,2401524,268
315.2174,4962,229
315.2174,5642,234
315.2176,5685,624
315.2181,3466,210
315.2285,6695,686
315.2333,2037352,677
315.2375,12482,558
315.2386,6804,574
315.2396,16400,371
315.2419,111051,404
315.2423,4122,478
315.2431,25017,471
315.2442,47181,442
315.2461,15800,465
315.2466,64019,430
315.2474,113787,459
315.2478,30443,501
315.249,15896,483
315.2496,14661,497
315.2517,4184,706
315.2528,2863,495
315.2528,5981,548
315.2531,5699,709
315.2532,60353,592
315.2533,45482,611
315.2533,10974,449
315.2534,2434021,508
315.2534,3770168,491
315.2536,18919,701
315.2536,3174,416
315.2537,144370,538
315.2538,77372,733
315.2539,68032,508
315.2539,6922,711
315.2539,2351541,511
315.254,19816,640
315.254,36600,645
315.254,24796,713
315.2541,11972444,528
315.2542,71494,533
315.2543,15454,671
315.2544,86638,506
315.2544,5454,722
315.2545,1647255,516
315.2545,6705,637
315.2546,2245045,508
315.3384,17049,513
315.3615,51337,264
315.398,53990,491
315.3986,77347,509
315.399,227378,528
315.4956,27307,264
315.5306,40522,511
315.5311,85944,527
316.0516,5844,51
316.0691,5262,78
316.0898,3118,36
316.1232,7303,235
316.1233,33566,179
316.1236,11604,121
316.1277,8000,572
316.1289,13688,559
316.1556,8683,49
316.1592,22053,449
316.1594,4391,434
316.1661,11964,97
316.1663,5406,155
316.1663,3218,145
316.1665,4940,161
316.1666,8853,124
316.1667,5232,136
316.1668,10538,115
316.1671,12198,128
316.1674,14835,151
316.1989,11612,444
316.1994,41037,656
316.1996,7780,515
316.1998,7385,382
316.2001,10790,494
316.2001,47829,561
316.2006,19528,503
316.2034,5009,608
316.2197,22958,266
316.22,4351,408
316.228,3083,573
316.2286,81015,596
316.2497,4005,563
316.2566,14031,487
316.257,278038,514
316.2577,519253,508
316.2578,12064,535
316.2639,3307,624
316.3656,5139,264
316.8549,3393,131
316.9641,24265,63
316.9669,3624,17
316.9677,16331,91
316.968,3578,134
317.017,8708,420
317.0301,3012,166
317.0323,4067,130
317.0481,8696,81
317.0614,35739,187
317.0645,7315,43
317.0648,16220,86
317.0664,88844,377
317.0668,2414,213
317.0677,2919,262
317.0939,6553,474
317.0995,4653,40
317.103,3246,184
317.1031,7277,88
317.104,2712,171
317.1046,11253,134
317.1109,12122,75
317.114,13303,294
317.1167,8302,167
317.117,3218,261
317.1184,16897,91
317.1185,240876,145
317.1194,34103,182
317.125,7346,42
317.1297,7965,192
317.1298,3661,180
317.138,3507,482
317.139,249395,538
317.1397,3547,284
317.1456,8090,325
317.1457,14169,457
317.1471,3853,380
317.1474,16501,415
317.151,2337,202
317.1563,3660,243
317.1594,2852,181
317.16,5763,100
317.1602,7407,66
317.161,2703,123
317.1625,17934,87
317.1626,3931,76
317.165,3495,113
317.1662,3517,120
317.1733,37365,583
317.1739,3228,420
317.1742,4838,407
317.1744,6515,438
317.1745,17912,176
317.1748,10166,494
317.1752,3750,473
317.1757,3327,348
317.1761,24816,294
317.1763,44776,256
317.1767,16457,412
317.1792,33987,460
317.1795,3026,151
317.1871,22176,477
317.188,17426,485
317.1941,24891,44
317.1954,48561,173
317.1957,48135,215
317.1958,7770,259
317.2008,26431,235
317.2117,5569,652
317.2117,346836,501
317.2119,174642,454
317.212,25866,434
317.2121,15885,477
317.2122,121074,490
317.2123,11376,422
317.2124,18193,578
317.2124,3043,662
317.2124,355786,575
317.2125,82386,570
317.2125,37887,586
317.2125,4531850,530
317.2125,2720,817
317.2126,808753,564
317.2126,759942,580
317.2127,3590,599
317.2128,5335695,550
317.2131,30276,602
317.2132,15158089,512
317.2132,3437,616
317.2133,461486,521
317.2133,47500,408
317.2134,1818405,522
317.2135,2002564,524
317.2135,5548,672
317.2135,2759,595
317.2142,41697,629
317.2152,3627,364
317.2154,15136,347
317.2155,2251,314
317.2265,28478,357
317.2273,2172,322
317.2274,13221,592
317.2277,54251,267
317.2287,75572,367
317.2288,48664,384
317.248,163782,725
317.2489,1203653,712
317.249,45782,703
317.2493,49992,718
317.2497,148876,729
317.3556,16244,499
317.3556,6613,522
317.3561,5067,519
317.3563,29254,554
317.3563,17438,563
317.3563,17755,515
317.3566,57595,510
317.357,176182,530
317.3576,68983,516
317.3579,28003,514
317.3581,269653,513
317.4891,47142,511
317.49,204565,517
317.4902,13998,528
317.4912,11277,554
317.6177,16017,523
317.6185,13212,531
317.6189,30157,513
318.0687,4528,373
318.1026,4372,272
318.1027,4514,66
318.1379,7724,135
318.138,1624431,169
318.138,37440,289
318.138,2009397,193
318.1382,12961,281
318.1391,4441288,154
318.1406,3124,315
318.1429,4387,539
318.1711,6870,309
318.1728,12589,448
318.1749,1746960,483
318.1769,3171,412
318.2055,4618,306
318.2064,3325,459
318.2085,3046,350
318.2113,2554,471
318.2135,247094,507
318.2137,8634,453
318.2138,12899,489
318.2147,870570,514
318.2149,1822664,530
318.2151,307652,502
318.2152,154307,510
318.2153,23451,584
318.2157,46367,549
318.216,1788383,513
318.2207,3487,629
318.2354,5525,384
318.2434,21639,629
318.2435,3216,600
318.2436,147735,622
318.2436,19213,612
318.2439,7372,620
318.2448,45946,626
318.2517,3929,719
318.2797,11357,610
318.2836,33420,189
318.2836,233267,157
318.3188,40956,487
318.3595,18139,531
318.3612,32684,513
318.4149,79136,154
318.4164,13113,190
318.4172,19742,166
318.4944,10252,514
318.5461,30109,154
318.9287,3992,137
318.9291,3902,1014
318.9291,4734,935
318.9292,46862,940
318.9292,5511,945
318.9294,2382,950
318.9295,0,968
318.9296,4618,938
318.93,3412,825
318.93,3634,891
318.9302,21959,92
318.9303,6184,168
318.959,4349,63
318.9802,3283,386
318.9805,11994,89
318.981,3495,263
319.0686,9354,126
319.0725,3721,54
319.0729,117089,190
319.0771,22206,40
319.0809,3555,174
319.0819,7569,139
319.0893,31861,69
319.1176,11782,270
319.1179,4363,136
319.1182,3238,93
319.1185,4211,192
319.1216,16645,222
319.1284,30444,242
319.1345,39055,175
319.1346,35145,185
319.1354,20458,93
319.1386,85652,194
319.1408,6689,168
319.1414,736920,157
319.1532,3029,152
319.1545,14553,307
319.1571,21735,394
319.1576,69857,325
319.1578,104128,315
319.158,24046,413
319.158,5235,498
319.1583,3678,319
319.1583,20430,353
319.1584,31263,336
319.1584,130621,441
319.1586,4448,364
319.1587,155323,542
319.1588,6747,346
319.1621,3807,332
319.1627,4835,155
319.1649,13173,166
319.1653,4961,180
319.1809,3823,113
319.1902,3103,539
319.1902,2535,321
319.1903,116492,624
319.1905,199828,263
319.1909,29979,353
319.1911,9743,435
319.1913,800341,300
319.1914,55512,379
319.1917,19100,421
319.1925,7268,476
319.193,35326,481
319.1931,4186,487
319.1933,17985,452
319.195,578673,504
319.1958,45022,495
319.1997,177755,523
319.2018,9011,208
319.2051,4539,435
319.2126,5732,640
319.214,165046,543
319.2155,14845,507
319.2171,10086,511
319.2195,6608,514
319.2202,122496,523
319.2218,64243,528
319.2246,14793,519
319.2257,3581,582
319.2264,65476,498
319.2265,12966,575
319.2266,4740,544
319.227,7569,469
319.2271,31779,458
319.2271,10183,431
319.2272,319129,425
319.2272,120901,422
319.2273,80117,446
319.2273,12847,472
319.2274,5423266,537
319.2275,4048,675
319.2276,268407,523
319.2276,954909,407
319.2277,9960,774
319.2277,2666983,561
319.2277,1599701,585
319.2277,1854819,575
319.2278,1181724,380
319.2279,273646,589
319.2279,142910,463
319.2279,1383564,418
319.2281,470243,615
319.2281,1642710,578
319.2281,1093253,426
319.2281,16036,590
319.2282,945546,596
319.2282,63833,683
319.2282,26304,709
319.2282,17509,736
319.2283,15758133,554
319.2283,1036419,572
319.2284,5035128,588
319.2284,1604748,574
319.2286,4940759,567
319.2286,1065349,573
319.2287,84377,694
319.229,603249,425
319.2292,1266057,591
319.2295,34765,427
319.2296,875478,577
319.2302,2466,655
319.2312,4851,471
319.2327,2843633,594
319.2379,17300,478
319.2396,4280,469
319.2552,2959,711
319.2644,7231,748
319.2648,83748,733
319.285,10774,150
319.3367,15716,304
319.3717,9974,425
319.3725,43561,572
319.3728,41001,552
319.3728,31960,561
319.3732,113615,566
319.3732,137287,587
319.3733,57133,536
319.3735,90302,577
319.3737,286754,555
319.3743,208816,594
319.501,92366,594
319.5065,28941,588
319.5065,20703,535
319.5067,17119,585
319.5068,100521,555
319.5069,70991,577
319.5069,44927,567
319.5071,7315,592
319.5076,8185,569
319.5076,9312,574
319.6392,29779,593
319.6609,6002,615
320.0627,18924,25
320.0671,3618,226
320.0704,4362,194
320.0739,7335,185
320.0759,12106,61
320.099,34782,322
320.1009,10764,347
320.1171,49575,70
320.1174,47667,287
320.1177,3525,260
320.1177,433824,106
320.118,3668,311
320.1189,4508,89
320.1196,12329,44
320.1203,161916,204
320.1211,49679,120
320.123,468551,143
320.13,3037,242
320.134,221150,157
320.1509,6492,273
320.1537,508095,219
320.1538,495888,325
320.1539,65191,351
320.154,10570,339
320.1541,24986,360
320.1542,3453,204
320.1544,1610353,367
320.1544,77616,359
320.1548,91158,347
320.155,40714,356
320.1581,51419,407
320.1609,3474,336
320.1615,12500,540
320.1623,8865,532
320.1857,4614,448
320.1861,7754,207
320.1862,6610,348
320.1868,11397,236
320.1889,170655,503
320.1906,32379,511
320.1907,1559021,523
320.1912,1971410,518
320.1917,289798,521
320.1924,5877,623
320.2197,3940,511
320.2229,3938,435
320.2229,3153,343
320.2232,3752,453
320.2236,16551,505
320.2239,47910,515
320.2248,12806,526
320.2248,452166,541
320.2263,3482,483
320.2274,9779,540
320.2282,7846,446
320.2285,18959,407
320.2285,144299,537
320.2305,10665,416
320.2305,41554,380
320.2308,41235,562
320.231,51721,587
320.2313,34500,591
320.2317,1728430,594
320.2318,14324,694
320.2321,694334,555
320.2322,653557,577
320.2333,3502,610
320.2363,7589,656
320.2594,7863,817
320.2599,369202,651
320.2963,6169,658
320.2969,8323,675
320.2987,18728,368
320.2999,8043,220
320.3369,114744,520
320.3753,16837,555
320.3754,10310,568
320.3764,10561,577
320.4684,57929,520
320.639,3805,594
320.7416,26428,8
320.923,4583,57
320.9537,4328,18
321.0521,7421,134
321.0523,9498,46
321.0618,3322,120
321.0629,11503,60
321.0634,7553,36
321.0659,7677,78
321.0986,3197,93
321.0988,4932,135
321.1021,193976,257
321.1021,4652,222
321.1023,16286,277
321.1025,64541,242
321.1042,49622,200
321.108,2544,55
321.1156,22156,143
321.1162,70487,113
321.1164,7170,286
321.1174,12791,173
321.1238,2665,124
321.1241,7246,179
321.1274,22343,135
321.13,9005,191
321.1309,4509,227
321.1337,149255,251
321.1344,20806,157
321.1368,2319291,375
321.1373,3292,364
321.1376,711584,172
321.1381,27896,396
321.1387,1790836,357
321.1388,537264,361
321.1401,2298858,327
321.1648,9454,149
321.1701,11693,225
321.1705,10012,46
321.1713,9012,310
321.1714,5628,373
321.1716,14289,272
321.1722,6502,304
321.1724,33845,314
321.1727,3411,177
321.1732,52709,411
321.1734,641707,535
321.1736,45391,465
321.1739,35166,417
321.1739,900775,566
321.1739,1654102,579
321.1739,267562,456
321.1745,5473,707
321.1746,193761,395
321.175,14532,424
321.1757,26471,199
321.1769,8724,381
321.192,15719,234
321.1935,11753,508
321.194,64359,529
321.1974,3322,486
321.2043,14659,177
321.2044,67160,293
321.205,63748,397
321.2057,3778,57
321.2058,6368,627
321.2061,15180,316
321.2062,33914,687
321.2067,287266,670
321.2067,8510,472
321.2068,47159,448
321.2075,8881,362
321.2076,140016,508
321.2079,25899,412
321.2081,125792,619
321.209,225447,426
321.2091,46632,276
321.2092,26192,676
321.2094,14675,680
321.2097,7903,675
321.2097,30158,632
321.2098,5870,670
321.2098,0,669
321.2099,0,636
321.21,64312,656
321.2101,5857,723
321.2102,0,671
321.2103,14074,635
321.2104,16643,693
321.2104,12645,674
321.2107,56771,637
321.2125,32029,544
321.2193,3835,596
321.2332,57774,555
321.2334,4535,379
321.2351,15883,554
321.2356,9365,554
321.2358,87731,535
321.2398,12011,552
321.24,23040,608
321.2403,67303,560
321.2412,20127,521
321.2419,12336,637
321.2423,190208,604
321.2424,1044751,529
321.2424,5603,569
321.2424,128350,604
321.2425,2638106,578
321.2425,94022,603
321.2426,20017,536
321.2427,1107168,603
321.2428,67499,606
321.2429,42059,489
321.243,279119,583
321.243,947098,588
321.2432,6013,515
321.2432,131343,503
321.2432,135868,632
321.2434,2092,452
321.2436,895889,604
321.2436,1430500,612
321.2439,198859,601
321.2441,437184,600
321.2442,516003,602
321.2447,7912,640
321.263,14441,653
321.273,4016,690
321.2789,13613,762
321.2793,2563,771
321.2797,23251,762
321.2798,259463,760
321.2798,12005,765
321.28,13207,759
321.281,69009,758
321.2822,17702,172
321.2849,81921,372
321.2849,70650,357
321.2855,116032,326
321.3004,5319,637
321.3198,9515,568
321.3203,45414,581
321.3873,3813,579
321.3877,19055,530
321.3901,17185,602
321.3901,9274,611
321.4154,52880,326
321.4162,39815,373
321.4169,29243,357
321.453,20413,580
321.547,15964,326
321.5477,5133,357
321.548,9619,373
322.0456,5119,46
322.0722,10823,62
322.0834,6197,326
322.0931,3111,69
322.0969,290463,174
322.0972,236866,161
322.1062,58148,100
322.1091,14488,257
322.1109,3122,348
322.1128,7473,203
322.1139,3001,287
322.127,5827,247
322.1316,8339,214
322.1326,6138,224
322.1326,64860,180
322.1329,45567,234
322.1335,4355,242
322.1338,5196,207
322.134,6871,320
322.1415,11404,267
322.1415,66251,192
322.156,16876,362
322.1654,140938,366
322.166,10007,349
322.1684,3404,375
322.1687,4410,121
322.1691,384294,258
322.1691,21446,334
322.1703,1154781,386
322.1703,12890,295
322.1711,130565,414
322.1751,3694,314
322.1764,7464,564
322.177,1915,465
322.1889,8005,521
322.1923,4910,503
322.1989,5028,312
322.2036,3853,425
322.2052,11202,273
322.2114,14551,510
322.2124,13785,652
322.2131,4326,631
322.2159,28379,670
322.2385,3116,555
322.2386,3214,562
322.2429,2680,559
322.2435,4513,562
322.2443,149669,577
322.2443,2857,487
322.2449,34130,606
322.2452,2348,542
322.2467,46091,588
322.2469,6094,502
322.2472,4248,632
322.2477,3334,701
322.2749,4181,841
322.276,3193,718
322.2766,44265,683
322.2766,5310,673
322.284,15948,759
322.2865,4400,357
322.287,8565,373
322.3115,104793,676
322.3115,19519,653
322.3116,29570,869
322.3116,7181,696
322.3117,19285,683
322.3148,11690,389
322.9184,3366,91
323.0087,5411,297
323.0325,33486,41
323.0409,3592,130
323.0565,4697,390
323.0632,31979,191
323.0634,132838,233
323.0669,13746,288
323.0678,3075,118
323.0769,6068,36
323.0785,125447,85
323.0812,24883,61
323.0823,3580,259
323.0918,6133,343
323.1104,9611,89
323.1121,8118,108
323.1124,4246,171
323.1129,6442,182
323.1139,20169,131
323.1153,4715,43
323.1155,14994,149
323.1167,10889,61
323.1169,4670,761
323.117,15165,526
323.1171,32528,448
323.1172,30618,402
323.1174,2311,731
323.1174,8723,806
323.1174,11482,567
323.1174,13535,584
323.1174,17069,548
323.1175,338517,219
323.1176,10750,636
323.1177,2369540,205
323.1178,2578617,321
323.1184,550975,264
323.1221,2441006,291
323.1281,5017,314
323.1288,3722,339
323.1323,162558,357
323.1337,51181,390
323.1371,727117,322
323.1504,3006,89
323.1524,1304860,435
323.1527,125581,119
323.1527,8342,51
323.1533,3125,145
323.1535,266804,311
323.1536,243029,291
323.1536,1955964,429
323.1537,99053,397
323.1537,99852,414
323.1538,92168,433
323.154,457596,294
323.154,1211830,431
323.1541,309239,283
323.1542,574711,452
323.1543,60645,485
323.1552,2918273,297
323.1555,11905,323
323.1568,2449239,277
323.1679,2491,573
323.1724,258879,450
323.1725,35611,282
323.1787,23617,534
323.1816,11396,561
323.1823,10028,162
323.185,4146,130
323.1851,16550,46
323.1852,6038,358
323.1859,62832,202
323.1859,30287,245
323.186,28340,284
323.1864,213451,232
323.1864,69126,224
323.1865,9949,384
323.1865,124107,264
323.188,34821,582
323.1899,4887,457
323.191,548387,446
323.1925,5751,522
323.2186,8475,759
323.2189,8997,709
323.219,11034,708
323.2195,0,688
323.2196,0,677
323.2196,70296,672
323.2197,31961,706
323.2197,48050,720
323.2199,19377,704
323.2201,0,694
323.2201,11242,707
323.2203,610093,710
323.2205,0,703
323.2209,7740,738
323.221,0,702
323.2211,273886,669
323.2216,56814,648
323.2217,59323,675
323.2219,45520,400
323.222,10491,542
323.222,258259,463
323.2221,563942,372
323.2221,20154,420
323.2221,1350341,352
323.2222,13279,443
323.2223,228467,474
323.2224,208742,442
323.2224,344142,431
323.2224,133715,439
323.2224,366089,553
323.2224,111464,488
323.2225,83751,440
323.2226,525711,498
323.2226,7692,526
323.2228,176026,536
323.2228,25975,547
323.223,42588,516
323.223,64140,662
323.223,27552,493
323.223,114949,443
323.2231,38160,577
323.2235,22228,655
323.2236,15985,549
323.2236,13241,556
323.2531,114662,578
323.2536,12025,530
323.2577,64021,598
323.2579,9747,560
323.2585,13493,628
323.2586,243392,649
323.2587,9714,633
323.2589,237689,611
323.259,226546,735
323.259,4317079,615
323.2591,28797,678
